frame,t,view,shoulder,hip,knee,foot_pitch,ankle
892,29.734235436893204,RIGHT,162.06134484303004,132.76998267204854,146.8307888485208,27.172941146916724,18.347915227584707
893,29.767569781553398,RIGHT,160.78512545147265,132.1427358178739,146.75530122532962,27.181109975341833,18.339747764889907
894,29.80090412621359,RIGHT,161.96432886474952,132.55372445561184,146.3099320529937,26.413073883661415,18.586925432172166
895,29.834238470873785,RIGHT,161.74152639911208,132.35018498911396,146.64568352795598,26.26270212890189,18.996552337414457
896,29.86757281553398,RIGHT,163.38014833825483,133.52613668573895,146.68936917543783,27.318899510148757,17.68110048985075
897,29.900907160194173,RIGHT,161.13114874406702,132.04138729764702,146.63413547695205,28.092577761124854,17.685143859332484
898,29.93424150485437,RIGHT,161.33436986886323,131.7647044768289,146.11334337256443,25.966683589780637,19.29024643472232
899,29.967575849514564,RIGHT,161.16987359170372,132.82765896551376,146.5346198146774,25.958770347415815,19.041228273061037
900,30.000910194174757,RIGHT,162.6332412304162,132.41941901399355,146.49137445853222,27.31889894662714,17.93803176885342
901,30.03424453883495,RIGHT,161.32011517124462,132.25323969568876,146.49369915864213,27.024633134607956,18.234622016892914
902,30.067578883495145,RIGHT,161.4289337110562,132.66223570006022,147.0507857197018,26.415061472030146,19.101104133006388
903,30.10091322815534,RIGHT,162.09935062934778,132.66223536050157,146.7938762229182,26.262701039884966,18.996554798584256
904,30.134247572815532,RIGHT,159.62575455719715,131.4908805007367,147.01216615425372,27.61761224588256,18.160109376870764
905,30.16758191747573,RIGHT,161.8481508377913,133.03591442935672,147.42446429108102,27.172941146916724,18.3432230828476
906,30.200916262135923,RIGHT,160.95155646145548,132.45305686291965,147.24676709496052,27.631604714550914,17.627650436949963
907,30.234250606796117,RIGHT,160.88054635518637,132.5667388159488,147.24444196796262,26.869813087499065,18.387116937003924
908,30.26758495145631,RIGHT,161.63197429975102,132.46569092978478,147.13234279838906,26.7166269597463,18.804229414755113
909,30.300919296116504,RIGHT,161.28028324599293,132.46569092978478,146.8707415753885,27.932595181535607,17.326659969965277
910,30.334253640776698,RIGHT,160.3168314728909,131.66563988414796,146.85716175705025,26.714648172680498,19.056100572710946
911,30.36758798543689,RIGHT,161.41171745741264,132.22580246419477,147.30537023677613,27.318898386108614,18.45185173711225
912,30.40092233009709,RIGHT,161.51776948384457,131.41429705708464,146.30046297229146,26.869811971567465,18.64635364192317
913,30.434256674757282,RIGHT,161.9147093793886,131.48641183288223,146.11566849956228,27.01857030303596,18.240684848464895
914,30.467591019417476,RIGHT,161.16904338044583,131.82937765200887,146.60257724142312,26.714648172680498,18.801516057083816
915,30.50092536407767,RIGHT,162.33201968499077,132.3544510642377,146.86841644839063,27.01857030303596,18.238359721467035
916,30.534259708737864,RIGHT,161.7651520381953,132.2685960479275,146.68936917543783,27.01857030303596,17.98142969696353
917,30.567594053398057,RIGHT,161.5394766002134,131.97370581981733,147.58393278129557,27.48662018844744,18.02954335249173
918,30.60092839805825,RIGHT,161.0053057655846,131.73917005559156,146.93766600739235,26.413074433611772,19.364647186798052
919,30.634262742718445,RIGHT,160.76686424732986,131.24984348370975,146.56202173129572,27.018569189540315,18.759155179924576
920,30.667597087378642,RIGHT,160.55107237330927,131.72115686338452,147.05078530181106,26.86581310648192,18.650351811339576
921,30.700931432038836,RIGHT,161.18608131014975,132.0001659051063,147.05078530202837,27.012664790730156,18.50350012744873
922,30.73426577669903,RIGHT,161.57645990787606,132.27758462101792,146.79154983755478,26.714649282826663,18.54227935944401
923,30.767600121359223,RIGHT,161.4030377538147,131.67520961981518,146.41687303160995,27.172942270952696,18.083986370263148
924,30.800934466019417,RIGHT,162.23438566706423,131.60167945133594,146.85716175705028,27.16498505733194,18.60576368805951
925,30.83426881067961,RIGHT,161.4559200748745,131.37167978773854,146.11334337256443,26.865813661321482,18.39111636318151
926,30.867603155339804,RIGHT,161.51776971816867,131.78994200617097,146.67149930286564,27.46256233953428,18.048992835696325
927,30.9009375,RIGHT,162.51518127387317,132.33068270012996,147.05078488340814,27.46256177363711,18.053602456127223
928,30.934271844660195,RIGHT,161.7960624340441,131.9947034421583,146.59796801595178,27.91470320170531,17.59685127975567
929,30.96760618932039,RIGHT,162.3491176308888,131.41429670738802,146.29585417492876,27.91470147868063,17.59685508498322
930,31.000940533980582,RIGHT,161.68769969589314,131.94061716849035,146.85716132536314,27.75854117292871,18.01220687894684
931,31.034274878640776,RIGHT,162.50326434424443,132.65126470166678,147.4198559279032,28.072486935852957,17.439068930733583
932,31.06760922330097,RIGHT,161.86596354065122,132.1646194739682,147.3053698195116,27.32894907369275,18.441800363254657
933,31.100943567961163,RIGHT,161.06633418169943,131.08925327337676,146.6271629656389,27.774280057254405,17.996470072754278
934,31.134277912621357,RIGHT,159.98673634547475,131.6498156159341,147.40602081991915,27.93259632368982,17.324332320988105
935,31.167612257281554,RIGHT,160.4946617277445,131.30302615924214,147.00519189992227,27.645976498880213,18.12477086616782
936,31.200946601941748,RIGHT,160.33201608503882,131.5174229487257,147.38223433208435,27.318900638034556,18.451846724813592
937,31.23428094660194,RIGHT,160.450334341634,131.8934491184232,147.24444196796262,27.318899510148757,17.93803051435424
938,31.267615291262135,RIGHT,160.48785544490693,131.79802197710055,147.38223475126463,27.474432191596154,18.296315863486285
939,31.30094963592233,RIGHT,158.83874018316877,130.9793253040836,147.26668869870642,27.181111085477223,18.85113360608797
940,31.334283980582523,RIGHT,159.29158986951134,131.77284035861445,147.40834675894135,27.486619624287954,17.772635527212927
941,31.367618325242717,RIGHT,160.47921114822122,131.62548878449192,146.67610809479623,27.318899510148757,18.19726471961556
942,31.400952669902914,RIGHT,159.4824858973442,131.35636772083,147.64373111545282,27.024633134607956,19.00761155695723
943,31.434287014563107,RIGHT,159.98532122202562,131.89344880235996,147.75826027945456,27.16498561790706,18.605762437700932
944,31.4676213592233,RIGHT,158.9962178796516,131.05481377096174,147.08765546828243,27.318899510148757,18.458823484114333
945,31.500955703883495,RIGHT,158.61013159820985,130.72057851993515,146.8980408853917,27.024632026766103,19.016996016852218
946,31.53429004854369,RIGHT,159.67199796284984,130.99489287577146,146.49163626860022,27.64597536373868,18.153448749578345
947,31.567624393203882,RIGHT,161.01914297507773,131.34737495787618,145.86891308617845,27.474431081478784,18.340146633503565
948,31.600958737864076,RIGHT,159.00614045984503,130.76208815006737,145.6031359900955,27.383506638766605,18.480183405832463
949,31.634293082524273,RIGHT,159.44153454782818,130.34655406561086,144.2653343444388,26.25865955480728,19.01288239087671
950,31.667627427184467,RIGHT,159.47506730520163,131.0831736016866,144.54077817350588,26.082233985213346,19.202816048939425
951,31.70096177184466,RIGHT,158.287030519255,129.08768219856202,141.97662909936136,27.67591155355322,16.517157662614835
952,31.734296116504854,RIGHT,158.68201065081723,127.80874533033045,139.77077865278324,26.56505171051523,17.090223234719858
953,31.767630461165048,RIGHT,164.58905757597282,126.64366542039835,136.85191546433964,27.47443105783441,16.241126114041208
954,31.80096480582524,RIGHT,166.76190784375694,125.71102536725283,133.3612998634781,27.36077529976985,14.815263716208946
955,31.834299150485435,RIGHT,170.6573078902606,125.35345035315379,130.2062696188541,24.443955298007367,16.947575167884153
956,31.86763349514563,RIGHT,170.1033280323236,123.86692042947418,129.12812897024045,25.432231418710526,14.932305154386398
957,31.900967839805826,RIGHT,174.12623833111374,123.20431516583585,124.72660040811505,24.951511215203748,14.70925330293069
958,31.93430218446602,RIGHT,170.24061873232122,120.0654845803945,122.83059048378107,24.26129085247779,14.279892768803137
959,31.967636529126214,RIGHT,173.34539804292626,116.11235436184712,118.08322163919499,26.397519070200534,12.030559577927647
960,32.00097087378641,RIGHT,166.54739453996007,113.23276535355062,116.96713447300795,25.588513141316426,12.419561512015406
961,32.034305218446605,RIGHT,168.19806387706006,110.05454454536587,114.04325986657848,24.134859444274653,13.836742997117497
962,32.067639563106795,RIGHT,163.2722308357616,107.51790943108449,110.96340589677028,20.934367980222234,14.86897675260984
963,32.10097390776699,RIGHT,159.56188186346375,103.83882437009966,106.93581361939547,21.929588227697185,13.859384577627111
964,32.13430825242718,RIGHT,81.82349049001428,98.25367784582008,102.93681379326304,21.801409969885714,13.365025405683554
965,32.16764259708738,RIGHT,27.29542416497354,95.29448036591855,99.62461573608888,20.39487608204838,14.597144116509867
966,32.20097694174757,RIGHT,48.149659532349986,90.29308518238705,94.65520050312253,18.77131939783213,14.714849417680412
967,32.23431128640777,RIGHT,21.06738407702807,85.120291964935,87.80636982401128,17.206572207326722,14.676992271544293
968,32.267645631067964,RIGHT,11.882732320404568,79.93274904602492,83.93153775947086,14.85861444792466,16.041267217061858
969,32.300979975728154,RIGHT,7.742639456463375,76.2026421352145,77.05239620507528,14.506641280748294,13.588201163290918
970,32.33431432038835,RIGHT,4.63546356131055,72.62497577714598,71.76212142901132,12.660622368507672,13.731852708700046
971,32.36764866504854,RIGHT,0.5562522273334892,64.81554387084836,61.940169147890344,10.823011226207099,13.422917454993097
972,32.40098300970874,RIGHT,1.5376086615106082,55.17188000849657,52.45007822092687,9.323591778138013,13.92900039672314
973,32.43431735436893,RIGHT,3.590001038546196,47.81652717405794,43.24466740778229,6.532136687852445,13.378489443218527
974,32.467651699029126,RIGHT,4.451333503769466,50.472802261234705,42.77888798673308,6.390495570993944,11.068706401347086
975,32.50098604368932,RIGHT,12.024012274882718,41.650535104905714,34.22001193087672,4.911788072522812,9.963894219918842
976,32.534320388349514,RIGHT,15.092962955040745,34.92302216073219,27.176798552883696,5.237475961578359,7.1957594699169505
977,32.56765473300971,RIGHT,20.615337645649632,28.935062402442185,21.415059638847623,4.763641786060436,5.581215491917661
978,32.6009890776699,RIGHT,21.20325012042944,26.716626959748623,18.36855745111845,4.553767979158628,4.748286732140031
979,32.6343234223301,RIGHT,20.073112006383745,25.759398178419957,15.653577516060182,6.170174870425066,1.5258771305345107
980,32.66765776699029,RIGHT,20.026282024145964,22.703794052626137,13.537701332764613,6.170175095029609,0.4751031152447922
981,32.700992111650486,RIGHT,19.048182537081207,19.611624586664988,10.839340783166904,4.049581848616011,1.8200183845037543
982,32.73432645631068,RIGHT,17.58700370222914,14.507710635982761,6.561361231131201,4.197668357160926,-0.15318278297982602
983,32.76766080097087,RIGHT,15.051219992599407,13.381510023925557,5.407238007996511,3.0940580589171116,0.4455011096328292
984,32.80099514563107,RIGHT,14.335910451796781,11.124595571197858,3.459214677360194,3.48327146899767,-0.62086624288591
985,32.83432949029126,RIGHT,13.099843082275257,10.738897100910634,2.337305859152991,2.447048642323615,-0.10974278319980613
986,32.86766383495146,RIGHT,11.913692605265984,8.065263702648707,0.5725951635941442,2.489552921999156,-0.7711949203436745
987,32.90099817961165,RIGHT,13.037997116404668,8.04188721291635,0.011806265364498358,2.533558888394575,-1.3762258202650202
988,32.934332524271845,RIGHT,13.929113223491907,7.591809032853632,0.5248685594436324,2.4895530090666513,-0.7711950675471968
989,32.967666868932035,RIGHT,12.493917730654692,8.63080208331263,1.7714698014567887,4.122297669340003,-2.3508278679210974
990,33.00100121359223,RIGHT,12.565348756338082,8.746162560291111,2.953365869256686,4.122297670179136,-1.7849917305783976
991,33.03433555825243,RIGHT,14.007042476223777,9.35111629302915,1.875723179377161,4.27584097059549,-3.0438635268925367
992,33.06766990291262,RIGHT,15.636385505449612,8.853414335638973,2.539248303033503,3.7781978318019576,-1.8900098874868263
993,33.10100424757282,RIGHT,14.584310410356224,9.462322518629918,3.160188203082953,4.275840971163971,-2.447872666197128
994,33.13433859223301,RIGHT,13.361133362048292,8.238389082773836,2.3971505742767647,3.23970029610213,-1.4862954360305451
995,33.167672936893204,RIGHT,16.146186316065975,8.639708301424037,2.988683546875052,2.0454084888872277,-0.344053883561088
996,33.201007281553395,RIGHT,17.950429467882824,6.4935253125477175,2.4110297466411907,3.6084688525663444,-1.197439105955084
997,33.23434162621359,RIGHT,18.791331929537282,8.477513078405593,3.3145858206647176,3.8140748342903543,-1.6929784376288382
998,33.26767597087379,RIGHT,19.7814073950027,6.884605403605832,2.7722986182238856,5.370994695535706,-3.189353291984119
999,33.30101031553398,RIGHT,20.978141244913637,6.681963233074015,2.8334679233900317,4.573921088892141,-2.3499597650871777
1000,33.334344660194176,RIGHT,21.700536739321517,4.864514437771845,2.726310993933737,4.32506043473846,-1.5987494408321368
1001,33.36767900485437,RIGHT,22.506091096910616,4.524768306458498,3.3664605394280898,5.758260375567508,-2.3917998361617094
1002,33.401013349514564,RIGHT,25.12426422055938,3.108641311971269,2.776958471943118,5.370994695535706,-1.9712805364123795
1003,33.434347694174754,RIGHT,25.978338413366554,3.2704879232000508,4.484606009561304,4.763641690726178,-0.27903568118154
1004,33.46768203883495,RIGHT,29.55135067539402,1.8312759200107394,4.323210701587072,6.493525549661602,-1.547559183820212
1005,33.50101638349515,RIGHT,30.391844275204885,0.9974790245354086,4.47605521611635,5.61758059012683,-0.5254654656278461
1006,33.53435072815534,RIGHT,32.462488693847575,0.6048231450159278,5.473105857402601,5.2812406284451185,0.8146209161506732
1007,33.567685072815536,RIGHT,33.28658184510717,0.2125751658633419,6.1595960395773375,5.663706462392564,1.1119494631982718
1008,33.601019417475726,RIGHT,33.407824589711296,1.867678839463366,3.5216329205586874,6.88172363063695,-1.4924118706635028
1009,33.63435376213592,RIGHT,32.42359314958298,3.670155541875971,1.5560083627119923,9.887988815577799,-5.080034852547158
1010,33.66768810679611,RIGHT,31.04617791574531,1.0861156844490552,5.567285886874458,11.093723011557849,-4.867893947131918
1011,33.70102245145631,RIGHT,31.377405702643085,3.9266733177395565,3.2065996769695175,10.491477012331599,-4.62187656931674
1012,33.73435679611651,RIGHT,31.354339589600073,4.831825012546517,3.672645505659119,9.912751789453717,-3.5137953859314024
1013,33.7676911407767,RIGHT,29.502218269940197,5.856013585438177,2.788707679870555,10.757967088390004,-4.602798745115834
1014,33.801025485436895,RIGHT,30.32269232465718,7.281669062467444,1.5481577524998045,9.648044983666402,-3.701181722359678
1015,33.834359830097085,RIGHT,29.480373293722977,6.693864905164162,3.65365316512316,9.637538112930946,-2.656480706101064
1016,33.86769417475728,RIGHT,29.408211772003288,6.363831646974916,4.492581325860158,10.491477369674934,-3.3664612664134665
1017,33.90102851941747,FRONT,,,,,
1018,33.93436286407767,FRONT,,,,,
1019,33.96769720873787,FRONT,,,,,
1020,34.00103155339806,FRONT,,,,,
1021,34.034365898058255,FRONT,,,,,
1022,34.067700242718445,FRONT,,,,,
1023,34.10103458737864,FRONT,,,,,
1024,34.13436893203883,FRONT,,,,,
1025,34.16770327669903,FRONT,,,,,
1026,34.20103762135922,FRONT,,,,,
1027,34.23437196601942,FRONT,,,,,
1028,34.267706310679614,FRONT,,,,,
1029,34.301040655339804,FRONT,,,,,
1030,34.334375,FRONT,,,,,
1031,34.36770934466019,FRONT,,,,,
1032,34.40104368932039,FRONT,,,,,
1033,34.43437803398058,FRONT,,,,,
1034,34.467712378640776,FRONT,,,,,
1035,34.50104672330097,FRONT,,,,,
1036,34.534381067961164,FRONT,,,,,
1037,34.56771541262136,FRONT,,,,,
1038,34.60104975728155,FRONT,,,,,
1039,34.63438410194175,FRONT,,,,,
1040,34.66771844660194,FRONT,,,,,
1041,34.701052791262136,FRONT,,,,,
1042,34.73438713592233,FRONT,,,,,
1043,34.76772148058252,FRONT,,,,,
1044,34.80105582524272,FRONT,,,,,
1045,34.83439016990291,FRONT,,,,,
1046,34.86772451456311,LEFT,21.85549210503732,5.132083143984403,3.1518238135070646,9.141640223524895,-10.913109963558398
1047,34.9010588592233,LEFT,21.083142909222115,4.718824791942069,2.5992294049809175,8.841814237436292,-10.060689517760707
1048,34.934393203883495,LEFT,20.14428251656388,4.106665224352724,2.561543084805237,38.29016212582043,-39.47135108432917
1049,34.96772754854369,LEFT,20.853661180254196,4.815624286102235,1.4226528017477733,31.504266719204193,-30.881511031993213
1050,35.00106189320388,LEFT,20.360131814141063,2.6072440037555396,2.8214711461049546,8.841814886699296,-5.338283373041477
1051,35.03439623786408,LEFT,19.946066332361227,3.135650969385523,3.031438940481479,15.446316367692557,-11.14184740718386
1052,35.06773058252427,LEFT,19.02263702306447,1.568789615216815,6.044870671558357,17.684391381413754,-11.009922076966632
1053,35.10106492718447,LEFT,19.405970049222006,0.3611979089961608,10.698729402125451,9.162347395287727,0.20416220464538526
1054,35.13439927184466,LEFT,18.61708134361109,0.9166542197568788,12.464932358392446,16.189206871521968,-3.7242745131369333
1055,35.167733616504854,LEFT,14.858614447933041,1.3639275316593,10.336554146508973,11.406552583972406,-2.4339259690759008
1056,35.20106796116505,LEFT,17.354023949225088,1.2453642143929073,12.446161542384743,9.811257273205708,1.3895400548399977
1057,35.23440230582524,LEFT,17.245708591833292,2.363871245668747,10.275038346174682,9.246112934234091,-0.8802269814526227
1058,35.26773665048544,LEFT,17.02052492822035,2.5168755498676205,10.040695671574326,5.984952568277101,1.5388675534518796
1059,35.30107099514563,LEFT,15.208195515967956,2.9509262260170033,7.9572075184181585,2.748088238780565,2.6922436764847077
1060,35.334405339805826,LEFT,16.883145205221034,3.2229002528405033,6.1395720991556,0.0,3.778197543459328
1061,35.36773968446602,LEFT,15.69530935628135,4.013272288357484,4.49320839928933,0.8814039583236718,1.3211942989695729
1062,35.401074029126214,LEFT,15.297864156667302,5.156292655845874,1.748946119648565,1.7760441768873987,-3.4607285673258446
1063,35.434408373786404,LEFT,13.957562139321992,6.3046077995678615,1.1862931192908945,3.9115718125286625,-7.345202174978823
1064,35.4677427184466,LEFT,14.53754322501287,7.377083209918993,1.7285131923007384,4.844000167745842,-8.7699080397431
1065,35.5010770631068,LEFT,14.623420241395213,7.599274149143753,2.3513907859514234,7.125016348901798,-11.050924052585273
1066,35.53441140776699,LEFT,14.023225096731604,8.577170454509258,1.8113674349794167,10.437475776108306,-14.966299825277446
1067,35.567745752427186,LEFT,15.09569698440355,8.012142507400398,1.206418499006645,9.22392265625604,-13.84384594806545
1068,35.601080097087376,LEFT,14.821251055935234,5.959025134183207,0.7022036342707167,9.147080571929193,-13.111735212578026
1069,35.63441444174757,LEFT,12.156448408070046,6.539305923231694,1.9452732672177433,8.063246000241557,-11.365111743180478
1070,35.66774878640776,LEFT,12.881170909366812,5.569851914983872,1.9884435248425234,8.063246165697251,-10.78955715960305
1071,35.70108313106796,LEFT,11.830723095764778,3.867680994606843,0.6811449623046713,8.063246165697251,-10.815731565965478
1072,35.73441747572816,LEFT,11.162713671040246,4.425098465355461,1.93975725416567,7.997473795757102,-9.634050770248237
1073,35.76775182038835,LEFT,10.719311287879309,4.725797152174152,1.79705328425149,5.617580704359746,-7.254157712500529
1074,35.801086165048545,LEFT,9.770891198866854,3.711169573232752,1.7606991467519038,6.493525181303474,-7.595231318961552
1075,35.834420509708735,LEFT,9.528417671840788,4.613753456952708,2.750961695245138,5.75826016436676,-6.309164143585065
1076,35.86775485436893,LEFT,8.25474852340565,5.423450712295676,2.735028937647485,5.572197803963795,-6.107656789528093
1077,35.90108919902912,LEFT,6.52650657814137,6.341967788440542,3.2476963239118675,5.7582602820516,-6.288761587810271
1078,35.93442354368932,LEFT,4.847059419892385,7.497058114349159,5.059325450785934,5.710593253237911,-5.180091947386629
1079,35.96775788834952,LEFT,4.874905836578249,8.963370992062494,6.124359567102346,6.182930416461537,-5.150685767036336
1080,36.00109223300971,LEFT,3.3989110299018566,9.360008616393998,5.594696905727574,5.758260046753895,-5.255678369698515
1081,36.034426577669905,LEFT,3.720498049447607,10.793768244261315,6.595687233036699,5.957131114708213,-4.96078321820309
1082,36.067760922330095,LEFT,3.9729620708815814,9.880956540705512,5.7599895872446325,5.710593137499642,-4.7142452409945435
1083,36.10109526699029,LEFT,4.318889168584426,10.912280622525032,7.403962725294122,7.471559176592376,-5.4794656036257265
1084,36.13442961165048,LEFT,3.9845117205381837,10.501647582328559,6.730678237431505,3.9793823713605816,-1.9155626006305653
1085,36.16776395631068,LEFT,4.799774917139298,10.219856102453093,4.958152497426397,1.4320961545945305,-0.3998514417106094
1086,36.20109830097088,LEFT,4.726363838706369,8.993273675345506,2.83411089921276,1.8778775249613477,-1.8778775249612778
1087,36.23443264563107,LEFT,4.682078967304392,8.449190118740631,1.2041158400208474,2.815556800974204,-3.8571834337270445
1088,36.267766990291264,LEFT,4.770023488398751,7.800187884189796,0.10813426346405208,0.9391909457355799,-2.5157410009192063
1089,36.301101334951454,LEFT,5.785013929425284,7.811467381669047,0.06116440522239941,2.366248090444667,-3.9573882950343346
1090,36.33443567961165,LEFT,5.565949208607618,7.260869447914644,1.0193903243645366,2.3090626919582604,-4.430159177800391
1091,36.36777002427184,LEFT,5.9984511535956395,7.819992981732213,1.0407426595167237,1.7899105703162406,-3.891564942512389
1092,36.40110436893204,LEFT,6.74624526203433,7.360771436821892,0.97016568411658,1.8039950778622122,-3.8865604018417628
1093,36.434438713592236,LEFT,7.541196472428925,8.395658346938092,0.6043323631063515,1.7899105699597637,-2.822155283614734
1094,36.467773058252426,LEFT,8.095718551065215,8.657453233716865,0.12245939648576609,3.058697705702955,-4.620922555232539
1095,36.50110740291262,LEFT,8.958132539277678,9.699362714874695,1.2263278864251674,2.6837751015483993,-3.7254018000662796
1096,36.534441747572814,LEFT,8.859981076036243,11.272893936078816,2.912774050875413,2.683775101438996,-3.204631487218876
1097,36.56777609223301,LEFT,9.656476361582373,12.352876725170233,4.442071933468242,2.6224014605410915,-2.1062372307761734
1098,36.6011104368932,LEFT,9.905408293265143,11.883748905992519,5.067515762866748,3.521453376922238,-2.498423188254307
1099,36.6344447815534,LEFT,9.69411895136462,11.946330141835887,6.182148398517796,5.624628041445911,-4.06240312460335
1100,36.66777912621359,LEFT,10.595685491130093,13.607152229724875,8.3704511004251,6.054191894114834,-3.451629691614883
1101,36.701113470873786,LEFT,11.412154987361511,13.03179979307356,9.585340332501914,8.906744183779752,-5.3304098087821785
1102,36.73444781553398,LEFT,11.309932700147524,13.6616502995455,11.090401873657157,8.652541601032393,-4.098773520724592
1103,36.76778216019417,LEFT,12.400126407860293,14.089874759051071,11.118824201715057,7.0227936800760355,-2.5088051215360423
1104,36.80111650485437,LEFT,13.016600080085443,13.365787169070785,9.402676404563067,6.581944655178011,-3.0056102801805338
1105,36.83445084951456,LEFT,12.760148257511887,11.791874193835753,7.246005546688025,5.754565588368612,-3.1754182040119616
1106,36.86778519417476,LEFT,12.234514643221488,12.091892684308561,7.0203890048378526,6.146625385037342,-3.567477768794575
1107,36.90111953883495,LEFT,11.096342486700234,12.005464707681625,7.156411293450731,7.8957650942937825,-5.406212172294417
1108,36.934453883495145,LEFT,12.159395790028102,11.327242376676566,4.491292044444236,7.485038950373337,-6.49727855073327
1109,36.96778822815534,LEFT,9.997474917413902,10.175293473760377,4.398705452137733,6.661301493826799,-5.153865701740898
1110,37.00112257281553,LEFT,9.04437410661797,10.244514420523473,3.3242384297596743,5.920620455778093,-4.957756787847202
1111,37.03445691747573,LEFT,9.397595172811043,10.023998787177646,2.7507893944051887,4.658254109675612,-3.678934455335991
1112,37.06779126213592,LEFT,9.826413296842416,8.414367766375022,1.0845740898538168,4.658254210135079,-4.164337322214465
1113,37.10112560679612,LEFT,11.11722429528906,7.707485722974752,0.4896955933069762,4.267893300290812,-3.7781977071614534
1114,37.13445995145631,LEFT,16.15022798275679,8.190861029218382,0.48969557225882454,4.267893483040641,-3.7781979109566066
1115,37.167794296116504,LEFT,19.28102685027457,6.126690327450376,0.6503039795285304,3.416588337632957,-2.909559298414493
1116,37.2011286407767,LEFT,23.24568148560366,6.10283448481465,0.6829772717958065,2.9903451021370233,-2.492133510714993
1117,37.23446298543689,LEFT,28.33578132301911,6.577510747256014,0.19207005688909362,2.6224014605410915,-1.6084227377557312
1118,37.26779733009709,LEFT,31.764974989943436,6.526297080974928,0.18484102506027966,1.76239094938611,-0.7660430108729486
1119,37.30113167475728,LEFT,38.424341498829065,4.564317429387501,2.3950869145784566,2.5830206686350574,-2.057386062177372
1120,37.334466019417476,LEFT,42.22145994993135,3.6737142819183646,2.4895529741821463,2.6025621478708474,-1.5885834037767808
1121,37.36780036407767,LEFT,43.85423716182749,2.8719624870161624,1.9338877592587664,1.7623910236605125,-0.22804952395973999
1122,37.401134708737864,LEFT,45.617278930076,2.790416544190464,2.461904968808227,2.6224014605410915,-1.5807747845310587
1123,37.43446905339806,LEFT,47.86424654224782,2.2118429670500177,1.3986578311149458,3.9301754645699862,-1.7892740539409715
1124,37.46780339805825,LEFT,51.515918995310685,1.4157269603778673,1.923389098635539,3.5214535219281555,-1.4003572127491992
1125,37.50113774271845,LEFT,53.584543790722364,0.4225275876648027,2.498827085032019,1.7623910236605125,0.358705373000916
1126,37.53447208737864,LEFT,55.7117738333892,3.2553561948956258,0.2027884713309902,2.236978972018082,0.857079213227891
1127,37.567806432038836,LEFT,55.49147741857539,0.636050001122868,1.5250295309170383,1.40862870665105,1.193933548799663
1128,37.601140776699026,LEFT,56.06874492969758,0.6780249108488761,0.9915587211370394,0.47350805873492635,2.620550000182078
1129,37.63447512135922,LEFT,57.93554468461293,0.3395673522948641,0.07800999866739744,1.4086287637864257,2.6409528579408033
1130,37.66780946601942,LEFT,59.98394008042616,0.3745977897109185,0.041974924358584076,1.3639275316029187,2.7216892483718453
1131,37.70114381067961,LEFT,61.238601573002434,1.1404421677610799,1.7407252154452522,2.815556740249421,1.270059958553901
1132,37.73447815533981,LEFT,61.99924417162879,0.9096796244170662,1.2895712895973475,2.327815182290825,1.7944824647462099
1133,37.7678125,LEFT,63.22507571003845,1.1223461859001986,1.800371123075223,0.0,4.085616940700177
1134,37.801146844660195,LEFT,63.3407467127575,1.424485771007852,1.9501586710707102,1.8476101932502766,2.274687780389499
1135,37.834481189320385,LEFT,65.0258608290816,1.9721704103638444,2.653358357642418,0.0,4.122297811783497
1136,37.86781553398058,LEFT,63.59938864347594,0.9279998532948923,1.2753807230565428,1.4086287633805878,2.232556422200034
1137,37.90114987864077,LEFT,65.71427559928316,1.1252168317979567,2.6361133361053817,2.3662478964138676,1.2749375075105576
1138,37.93448422330097,LEFT,65.73390953831148,1.6407110036905692,2.2447103888278264,1.8933858833762083,2.266256327896059
1139,37.96781856796117,LEFT,66.67907808336358,0.530412810456113,1.5702204790985377,1.9251837850851445,2.2724844051766553
1140,38.00115291262136,LEFT,67.76865024818245,4.361977211233182,3.1798300581493777,1.893385883384205,2.742077451706379
1141,38.034487257281555,LEFT,65.06570489742451,1.5136567989170544,1.6418350627404834,2.3278150890411546,2.3076483378614085
1142,38.067821601941745,LEFT,65.45515826088769,5.520855666254505,3.418951086098275,2.385943982775355,2.249519536335086
1143,38.10115594660194,LEFT,60.92641831674682,7.062851678419918,3.570507654810484,1.3971810556006554,3.615932598356153
1144,38.13449029126213,LEFT,58.31904468166947,6.307857912853507,2.758045068251789,2.309062742667608,2.7481858910065995
1145,38.16782463592233,LEFT,56.41776682640669,8.685100196269389,3.1876499958832483,2.9609360748216718,3.0480700024351677
1146,38.20115898058253,LEFT,51.42976131318851,7.884420318203183,2.902043310821142,0.0,5.46384281323644
1147,38.23449332524272,LEFT,50.84974076499377,9.408843475192555,2.520529092125571,1.4202656047119682,4.974131900043716
1148,38.267827669902914,LEFT,49.55565282797604,10.987299015153155,3.5584449582780167,1.3322199082805701,5.117314534272978
1149,38.301162014563104,LEFT,47.43982385517272,11.77364764744226,3.684070528023028,0.48554581049494394,6.13523053554691
1150,38.3344963592233,LEFT,43.41930928688184,10.612638353873109,2.617843499805957,0.481465796073123,6.081232844815744
1151,38.36783070388349,LEFT,44.66679189544357,6.499103351166838,2.6321181847761466,2.4059705166453,2.835849430334136
1152,38.40116504854369,LEFT,41.27413613263623,3.303579042929556,0.1955479844391732,2.3662478961749276,3.3443454700111204
